control_timestamps,yaw,distance,distance_2,motor_input
45686,5.997,1537,466,40.0
45695,5.997,1537,466,40.0
45708,5.997,1537,466,199.0
45718,5.997,1537,466,190.0
45723,5.997,1537,466,182.0
45733,6.4,1542,477,168.0
45745,6.4,1542,477,162.0
45751,6.4,1542,477,157.0
45756,6.4,1542,477,152.0
45767,6.4,1542,477,148.0
45778,6.4,1542,477,144.0
45792,11.606,1542,477,53.0
45796,11.606,1542,477,54.0
45806,11.606,1542,477,56.0
45816,11.606,1542,477,57.0
45829,11.606,1544,470,58.0
45841,17.692,1544,470,40.0
45850,17.692,1544,470,40.0
45856,17.692,1544,470,40.0
45864,17.692,1544,470,40.0
45878,17.692,1544,470,40.0
45890,19.171,1544,470,40.0
45903,19.171,1544,470,40.0
45910,19.171,1544,470,40.0
45921,19.171,1544,470,40.0
45934,19.171,1569,436,40.0
45949,19.014,1569,436,40.0
45955,19.014,1569,436,40.0
45963,19.014,1569,436,40.0
45971,19.014,1569,436,40.0
45977,19.014,1569,436,40.0
45982,19.014,1569,436,40.0
45991,19.014,1569,436,40.0
46001,19.111,1569,436,40.0
46010,19.111,1569,436,40.0
46018,19.111,1569,436,40.0
46032,19.111,1573,432,40.0
46040,19.111,1573,432,40.0
46058,19.018,1573,432,40.0
46062,19.018,1573,432,40.0
46068,19.018,1573,432,40.0
46073,19.018,1573,432,40.0
46080,19.018,1573,432,40.0
46091,19.018,1573,432,40.0
46114,19.025,1573,432,40.0
46125,19.025,1586,432,40.0
46137,19.025,1586,429,40.0
46146,19.025,1586,429,40.0
46154,18.98,1586,429,40.0
46163,18.98,1586,429,40.0
46174,18.98,1586,429,40.0
46191,18.98,1586,429,40.0
46204,18.98,1586,429,40.0
46217,19.028,1586,429,40.0
46233,19.028,1583,425,40.0
46243,19.028,1583,425,40.0
46248,19.028,1583,425,40.0
46254,19.028,1583,425,40.0
46266,19.026,1583,425,40.0
46270,19.026,1583,425,40.0
46276,19.026,1583,425,40.0
46284,19.026,1583,425,40.0
46292,19.026,1583,425,40.0
46298,19.026,1583,425,40.0
46303,19.026,1583,425,40.0
46314,19.026,1583,425,40.0
46327,18.996,1579,425,40.0
46340,18.996,1579,427,40.0
46347,18.996,1579,427,40.0
46358,18.996,1579,427,40.0
46368,19.089,1579,427,173.0
46377,19.089,1579,427,165.0
46385,19.089,1579,427,157.0
46395,19.089,1579,427,150.0
46402,19.089,1579,427,144.0
46411,19.089,1579,427,138.0
46426,21.032,1593,427,100.0
46436,21.032,1593,425,97.0
46440,21.032,1593,425,95.0
46452,21.032,1593,425,92.0
46456,21.032,1593,425,90.0
46462,21.032,1593,425,88.0
46475,26.683,1593,425,40.0
46484,26.683,1593,425,40.0
46489,26.683,1593,425,40.0
46500,26.683,1593,425,40.0
46512,26.683,1593,425,40.0
46523,26.683,1614,425,40.0
46536,29.512,1614,409,40.0
46544,29.512,1614,409,40.0
46550,29.512,1614,409,40.0
46561,29.512,1614,409,40.0
46584,29.633,1614,409,40.0
46594,29.633,1614,409,40.0
46600,29.633,1614,409,40.0
46611,29.633,1614,409,40.0
46622,29.633,1651,409,40.0
46640,29.454,1651,393,40.0
46656,29.454,1651,393,40.0
46667,29.454,1651,393,40.0
46677,29.454,1651,393,40.0
46686,29.49,1651,393,40.0
46695,29.49,1651,393,40.0
46707,29.49,1651,393,40.0
46724,29.49,1643,393,40.0
46736,29.49,1643,396,40.0
46747,29.464,1643,396,40.0
46757,29.464,1643,396,40.0
46768,29.464,1643,396,40.0
46779,29.464,1643,396,40.0
46792,29.418,1643,396,40.0
46796,29.418,1643,396,40.0
46801,29.418,1643,396,40.0
46810,29.418,1643,396,40.0
46819,29.418,1657,396,40.0
46823,29.418,1657,396,40.0
46833,29.418,1657,392,40.0
46839,29.418,1657,392,40.0
46849,29.44,1657,392,40.0
46856,29.44,1657,392,40.0
46872,29.44,1657,392,40.0
46883,29.44,1657,392,40.0
46889,29.44,1657,392,40.0
46896,29.396,1657,392,40.0
46903,29.396,1657,392,40.0
46911,29.396,1657,392,40.0
46920,29.396,1673,392,40.0
46928,29.396,1673,393,40.0
46932,29.396,1673,393,40.0
46941,29.396,1673,393,40.0
46950,29.426,1673,393,40.0
46954,29.426,1673,393,40.0
46965,29.426,1673,393,40.0
46977,29.426,1673,393,171.0
46982,29.426,1673,393,162.0
46987,29.426,1673,393,155.0
46995,29.426,1673,393,148.0
47005,29.901,1673,393,133.0
47020,29.901,1656,393,128.0
47032,29.901,1656,382,123.0
47047,29.901,1656,382,119.0
47060,34.87,1656,382,40.0
47069,34.87,1656,382,40.0
47080,34.87,1656,382,40.0
47095,34.87,1656,382,40.0
47105,34.87,1656,382,40.0
47114,39.32,1656,382,40.0
47132,39.32,1730,315,40.0
47140,39.32,1730,315,40.0
47149,39.32,1730,315,40.0
47157,39.32,1730,315,40.0
47164,39.409,1730,315,40.0
47180,39.409,1730,315,40.0
47191,39.409,1730,315,40.0
47197,39.409,1730,315,40.0
47207,39.409,1730,315,40.0
47215,39.599,1730,315,40.0
47220,39.599,1779,315,40.0
47230,39.599,1779,285,40.0
47235,39.599,1779,285,40.0
47243,39.599,1779,285,40.0
47254,39.599,1779,285,40.0
47269,39.526,1779,285,40.0
47278,39.526,1779,285,40.0
47284,39.526,1779,285,40.0
47289,39.526,1779,285,40.0
47298,39.526,1779,285,40.0
47306,39.526,1779,285,40.0
47311,39.526,1779,285,40.0
47321,39.526,1783,285,40.0
47330,39.57,1783,270,40.0
47333,39.57,1783,270,40.0
47342,39.57,1783,270,40.0
47360,39.57,1783,270,40.0
47371,39.57,1783,270,40.0
47378,39.559,1783,270,40.0
47382,39.559,1783,270,40.0
47391,39.559,1783,270,40.0
47399,39.559,1783,270,40.0
47404,39.559,1783,270,40.0
47413,39.559,1783,270,40.0
47430,39.597,1781,271,40.0
47442,39.597,1781,271,40.0
47453,39.597,1781,271,40.0
47459,39.597,1781,271,40.0
47469,39.597,1781,271,40.0
47482,39.542,1781,271,40.0
47492,39.542,1781,271,40.0
47503,39.542,1781,271,40.0
47514,39.542,1781,271,40.0
47532,39.542,1810,272,40.0
47542,39.601,1810,272,40.0
47556,39.601,1810,272,40.0
47568,39.601,1810,272,170.0
47573,39.601,1810,272,161.0
47576,39.601,1810,272,153.0
47582,39.601,1810,272,146.0
47591,39.859,1810,272,135.0
47600,39.859,1810,272,130.0
47613,39.859,1810,272,125.0
47623,39.859,1810,272,121.0
47634,39.859,1826,267,117.0
47646,43.582,1826,267,51.0
47655,43.582,1826,267,51.0
47667,43.582,1826,267,51.0
47677,43.582,1826,267,51.0
47689,43.582,1826,267,51.0
47700,47.867,1826,267,40.0
47713,47.867,1826,267,40.0
47719,47.867,1826,267,40.0
47724,47.867,1826,267,40.0
47735,47.867,1879,227,40.0
47741,47.867,1879,227,40.0
47748,49.106,1879,227,40.0
47757,49.106,1879,227,40.0
47763,49.106,1879,227,40.0
47768,49.106,1879,227,40.0
47774,49.106,1879,227,40.0
47782,49.106,1879,227,40.0
47790,49.106,1879,227,40.0
47800,49.162,1879,227,40.0
47809,49.162,1879,227,40.0
47820,49.162,1879,227,40.0
47835,49.162,1850,215,40.0
47842,49.162,1850,215,40.0
47856,49.251,1850,215,40.0
47868,49.251,1850,215,40.0
47874,49.251,1850,215,40.0
47882,49.251,1850,215,40.0
47890,49.251,1850,215,40.0
47896,49.251,1850,215,40.0
47906,49.227,1850,215,40.0
47912,49.227,1850,215,40.0
47918,49.227,1850,215,40.0
47926,49.227,1850,215,40.0
47936,49.227,1914,216,40.0
47939,49.227,1914,216,40.0
47948,49.227,1914,216,40.0
47957,49.261,1914,216,40.0
47961,49.261,1914,216,40.0
47970,49.261,1914,216,40.0
47978,49.261,1914,216,40.0
47983,49.261,1914,216,40.0
47989,49.261,1914,216,40.0
47999,49.261,1914,216,40.0
48005,49.261,1914,216,40.0
48012,49.263,1914,216,40.0
48021,49.263,1914,216,40.0
48027,49.263,1914,216,40.0
48035,49.263,1885,218,40.0
48041,49.263,1885,218,40.0
48057,49.263,1885,218,40.0
48067,49.219,1885,218,40.0
48079,49.219,1885,218,40.0
48087,49.219,1885,218,40.0
48098,49.219,1885,218,40.0
48110,49.219,1885,218,40.0
48122,49.259,1885,218,40.0
48133,49.259,1870,214,40.0
48143,49.259,1870,214,40.0
48154,49.259,1870,214,40.0
48160,49.259,1870,214,40.0
48165,49.259,1870,214,40.0
48175,49.261,1870,214,40.0
48182,49.261,1870,214,40.0
48187,49.261,1870,214,40.0
48193,49.261,1870,214,40.0
48201,49.261,1870,214,40.0
48219,49.261,1870,214,40.0
48240,49.26,1906,216,173.0
48253,49.26,1906,216,164.0
48261,49.26,1906,216,156.0
48267,49.26,1906,216,149.0
48275,49.883,1906,216,132.0
48284,49.883,1906,216,127.0
48295,49.883,1906,216,122.0
48317,49.883,1906,216,118.0
48330,49.883,1887,218,114.0
48340,53.787,1887,218,46.0
48351,53.787,1887,218,46.0
48355,53.787,1887,218,46.0
48361,53.787,1887,218,47.0
48372,53.787,1887,218,47.0
48385,56.741,1887,218,40.0
48400,56.741,1887,218,40.0
48410,56.741,1887,218,40.0
48422,56.741,1887,218,40.0
48436,56.867,1673,222,40.0
48446,56.867,1673,222,40.0
48452,56.867,1673,222,40.0
48460,56.867,1673,222,40.0
48468,56.867,1673,222,40.0
48474,56.867,1673,222,40.0
48482,56.867,1673,222,40.0
48491,56.898,1673,222,40.0
48496,56.898,1673,222,40.0
48504,56.898,1673,222,40.0
48512,56.898,1673,222,40.0
48517,56.898,1673,222,40.0
48528,56.898,1653,220,40.0
48534,56.898,1653,220,40.0
48541,56.867,1653,220,40.0
48545,56.867,1653,220,40.0
48555,56.867,1653,220,40.0
48561,56.867,1653,220,40.0
48567,56.867,1653,220,40.0
48577,56.867,1653,220,40.0
48583,56.867,1653,220,40.0
48589,56.867,1653,220,40.0
48600,56.852,1653,220,40.0
48610,56.852,1653,220,40.0
48627,56.852,1636,222,40.0
48638,56.852,1636,222,40.0
48651,56.869,1636,222,40.0
48660,56.869,1636,222,40.0
48666,56.869,1636,222,40.0
48674,56.869,1636,222,40.0
48688,56.869,1636,222,40.0
48700,56.903,1636,222,40.0
48709,56.903,1636,222,40.0
48723,56.903,1660,223,40.0
48732,56.903,1660,223,40.0
48743,56.903,1660,223,40.0
48749,56.903,1660,223,40.0
48761,56.925,1660,223,40.0
48771,56.925,1660,223,40.0
48782,56.925,1660,223,40.0
48793,56.925,1660,223,40.0
48799,56.925,1660,223,40.0
48806,56.888,1660,223,40.0
48810,56.888,1660,223,40.0
48821,56.888,1660,219,40.0
48833,56.888,1683,219,192.0
48846,56.888,1683,219,183.0
48848,56.888,1683,219,175.0
48854,56.888,1683,219,168.0
48861,57.361,1683,219,154.0
48865,57.361,1683,219,149.0
48873,57.361,1683,219,144.0
48892,57.361,1683,219,139.0
48903,57.361,1683,219,136.0
48920,61.848,1594,227,57.0
48929,61.848,1594,227,58.0
48946,61.848,1594,227,58.0
48954,61.848,1594,227,59.0
48971,67.188,1594,227,40.0
48981,67.188,1594,227,40.0
48992,67.188,1594,227,40.0
49000,67.188,1594,227,40.0
49011,67.188,1594,227,40.0
49026,69.607,1411,240,40.0
49035,69.607,1411,240,40.0
49042,69.607,1411,240,40.0
49046,69.607,1411,240,40.0
49052,69.607,1411,240,40.0
49057,69.607,1411,240,40.0
49071,69.572,1411,240,40.0
49082,69.572,1411,240,40.0
49088,69.572,1411,240,40.0
49098,69.572,1411,240,40.0
49110,69.572,1411,240,40.0
49117,69.572,1364,241,40.0
49132,69.469,1364,241,40.0
49142,69.469,1364,241,40.0
49153,69.469,1364,241,40.0
49161,69.469,1364,241,40.0
49172,69.469,1364,241,40.0
49188,69.54,1364,241,40.0
49197,69.54,1364,241,40.0
49208,69.54,1364,241,40.0
49223,69.54,1380,237,40.0
49232,69.604,1380,237,40.0
49246,69.604,1380,237,40.0
49257,69.604,1380,237,40.0
49263,69.604,1380,237,40.0
49279,69.604,1380,237,40.0
49292,69.643,1380,237,40.0
49305,69.643,1380,237,40.0
49315,69.643,1369,239,40.0
49324,69.643,1369,239,40.0
49341,69.695,1369,239,40.0
49356,69.695,1369,239,40.0
49377,69.695,1369,239,40.0
49390,69.571,1369,239,40.0
49404,69.571,1369,239,40.0
49423,69.571,1371,236,40.0
49432,69.571,1371,236,170.0
49444,69.514,1371,236,162.0
49449,69.514,1371,236,154.0
49456,69.514,1371,236,147.0
49460,69.514,1371,236,141.0
49473,69.514,1371,236,135.0
49479,69.514,1371,236,130.0
49484,69.514,1371,236,125.0
49493,69.514,1371,236,121.0
49502,71.859,1371,236,78.0
49519,71.859,1360,237,77.0
49528,71.859,1360,237,75.0
49543,71.859,1360,237,74.0
49557,76.798,1360,237,40.0
49566,76.798,1360,237,40.0
49572,76.798,1360,237,40.0
49582,76.798,1360,237,40.0
49594,76.798,1360,237,40.0
49604,78.912,1360,237,40.0
49617,78.912,1296,241,40.0
49624,78.912,1296,241,40.0
49635,78.912,1296,241,40.0
49660,78.863,1296,241,40.0
49677,78.863,1296,241,40.0
49688,78.863,1296,241,40.0
49694,78.863,1296,241,40.0
49699,78.863,1296,241,40.0
49706,78.861,1296,241,40.0
49715,78.861,1293,246,40.0
49727,78.861,1293,246,40.0
49738,78.861,1293,246,40.0
49749,78.861,1293,246,40.0
49755,78.861,1293,246,40.0
49762,78.882,1293,246,40.0
49769,78.882,1293,246,40.0
49777,78.882,1293,246,40.0
49782,78.882,1293,246,40.0
49791,78.882,1293,246,40.0
49798,78.882,1293,246,40.0
49804,78.882,1293,246,40.0
49815,78.882,1288,241,40.0
49830,78.813,1288,241,40.0
49842,78.813,1288,241,40.0
49858,78.813,1288,241,40.0
49874,78.815,1288,241,40.0
49886,78.815,1288,241,40.0
49897,78.815,1288,241,40.0
49915,78.815,1283,244,40.0
49926,78.789,1283,244,40.0
49935,78.789,1283,244,40.0
49947,78.789,1283,244,40.0
49958,78.789,1283,244,40.0
49964,78.789,1283,244,40.0
49971,78.792,1283,244,40.0
49975,78.792,1283,244,40.0
49985,78.792,1283,244,40.0
49991,78.792,1283,244,40.0
50000,78.792,1283,244,40.0
50010,78.792,1286,243,40.0
50013,78.792,1286,243,40.0
50023,78.792,1286,243,40.0
50037,78.759,1286,243,177.0
50043,78.759,1286,243,168.0
50051,78.759,1286,243,160.0
50057,78.759,1286,243,153.0
50062,78.759,1286,243,147.0
50071,78.759,1286,243,141.0
50088,80.315,1286,243,110.0
50101,80.315,1286,243,107.0
50119,80.315,1267,244,104.0
50129,85.625,1267,244,40.0
50139,85.625,1267,244,40.0
50155,85.625,1267,244,40.0
50166,85.625,1267,244,40.0
50182,85.625,1267,244,40.0
50195,90.15,1267,244,40.0
50207,90.15,739,252,40.0
50217,90.15,739,252,40.0
50222,90.15,739,252,40.0
50231,90.15,739,252,40.0
50241,90.064,739,252,40.0
50255,90.064,739,252,40.0
50266,90.064,739,252,40.0
50272,90.064,739,252,40.0
50286,90.064,739,252,40.0
50296,89.015,739,252,40.0
50318,89.015,680,259,40.0
50326,89.015,680,259,40.0
50342,89.015,680,259,40.0
50355,90.059,680,259,40.0
50365,90.059,680,259,40.0
50376,90.059,680,259,40.0
50383,90.059,680,259,40.0
50396,89.76,680,259,40.0
50413,89.76,675,244,40.0
50422,89.76,675,244,40.0
50427,89.76,675,244,40.0
50438,89.76,675,244,40.0
50444,89.76,675,244,40.0
50451,90.02,675,244,40.0
50467,90.02,675,244,40.0
50477,90.02,675,244,40.0
50488,90.02,675,244,40.0
50494,90.02,675,244,40.0
50506,89.095,677,244,40.0
50512,89.095,677,244,40.0
50527,89.095,677,244,40.0
50537,89.095,677,244,40.0
50546,89.095,677,244,40.0
50559,89.939,677,244,40.0
50568,89.939,677,244,40.0
50580,89.939,677,244,40.0
50591,89.939,677,244,40.0
50609,89.939,679,243,40.0
50621,89.73,679,243,40.0
50630,89.73,679,243,40.0
50641,89.73,679,243,40.0
50653,89.73,679,243,40.0
50666,89.767,679,243,40.0
50678,89.767,679,243,168.0
50687,89.767,679,243,159.0
50693,89.767,679,243,151.0
50698,89.767,679,243,144.0
50713,89.767,676,245,138.0
50723,90.554,676,245,119.0
50732,90.554,676,245,115.0
50743,90.554,676,245,111.0
50754,90.554,676,245,107.0
50772,94.323,676,245,41.0
50782,94.323,676,245,41.0
50787,94.323,676,245,42.0
50796,94.323,676,245,42.0
50805,94.323,676,249,42.0
50815,94.323,630,249,43.0
50832,97.059,630,249,40.0
50842,97.059,630,249,40.0
50853,97.059,630,249,40.0
50869,97.059,630,249,40.0
50884,97.233,630,249,40.0
50892,97.233,630,249,40.0
50904,97.233,630,258,40.0
50915,97.233,613,258,40.0
50927,97.22,613,258,40.0
50936,97.22,613,258,40.0
50952,97.22,613,258,40.0
50963,97.22,613,258,40.0
50978,97.231,613,258,40.0
50987,97.231,613,258,40.0
50993,97.231,613,258,40.0
50998,97.231,613,258,40.0
51005,97.231,613,256,40.0
51012,97.231,613,256,40.0
51027,97.231,610,256,40.0
51039,97.227,610,256,40.0
51048,97.227,610,256,40.0
51054,97.227,610,256,40.0
51059,97.227,610,256,40.0
51068,97.227,610,256,40.0
51076,97.227,610,256,40.0
51081,97.227,610,256,40.0
51088,97.216,610,256,40.0
51095,97.216,610,256,40.0
51110,97.216,610,257,40.0
51120,97.216,609,257,40.0
51132,97.216,609,257,40.0
51143,97.161,609,257,40.0
51147,97.161,609,257,40.0
51153,97.161,609,257,40.0
51158,97.161,609,257,40.0
51167,97.161,609,257,40.0
51179,97.161,609,257,40.0
51191,97.048,609,257,40.0
51206,97.048,609,252,40.0
51218,97.048,604,252,40.0
51224,97.048,604,252,40.0
51228,97.048,604,252,40.0
51238,97.048,604,252,40.0
51251,97.122,604,252,40.0
51264,97.122,604,252,40.0
51270,97.122,604,252,40.0
51280,97.122,604,252,40.0
51291,97.122,604,252,190.0
51306,97.174,604,254,180.0
51311,97.174,604,254,172.0
51324,97.174,609,254,165.0
51328,97.174,609,254,159.0
51333,97.174,609,254,153.0
51341,97.174,609,254,148.0
51352,100.316,609,254,91.0
51362,100.316,609,254,90.0
51371,100.316,609,254,88.0
51382,100.316,609,254,87.0
51396,100.316,609,254,86.0
51409,107.125,609,247,40.0
51418,107.125,613,247,40.0
51433,107.125,613,247,40.0
51445,107.125,613,247,40.0
51469,111.559,613,247,40.0
51478,111.559,613,247,40.0
51488,111.559,613,247,40.0
51501,111.559,613,248,40.0
51514,111.591,615,248,40.0
51521,111.591,615,248,40.0
51534,111.591,615,248,40.0
51543,111.591,615,248,40.0
51554,111.591,615,248,40.0
51567,110.56,615,248,40.0
51576,110.56,615,248,40.0
51590,110.56,615,248,40.0
51601,110.56,615,248,40.0
51612,110.56,604,248,40.0
51618,110.756,604,248,40.0
51622,110.756,604,248,40.0
51634,110.756,604,248,40.0
51644,110.756,604,248,40.0
51651,110.756,604,248,40.0
51655,110.756,604,248,40.0
51660,110.756,604,248,40.0
51678,110.677,604,248,40.0
51688,110.677,604,248,40.0
51702,110.677,604,255,40.0
51708,110.677,601,255,40.0
51715,110.677,601,255,40.0
51732,110.596,601,255,40.0
51744,110.596,601,255,40.0
51750,110.596,601,255,40.0
51761,110.596,601,255,40.0
51767,110.596,601,255,40.0
51774,110.545,601,255,40.0
51784,110.545,601,255,40.0
51793,110.545,601,255,40.0
51806,110.545,602,249,40.0
51816,110.545,602,249,40.0
51821,110.545,602,249,40.0
51838,110.524,602,249,40.0
51858,110.524,602,249,40.0
51869,110.524,602,249,40.0
51884,110.514,602,249,152.0
51891,110.514,602,249,145.0
51905,110.514,602,248,138.0
51914,110.514,602,248,131.0
51925,110.514,602,248,126.0
51938,112.81,602,248,82.0
51947,112.81,602,248,80.0
51953,112.81,602,248,78.0
51965,112.81,602,248,75.0
51975,112.81,602,248,74.0
51988,118.874,602,248,40.0
51996,118.874,602,248,40.0
52014,118.874,653,238,40.0
52022,118.874,653,238,40.0
52028,118.874,653,238,40.0
52033,118.874,653,238,40.0
52040,122.308,653,238,40.0
52047,122.308,653,238,40.0
52055,122.308,653,238,40.0
52061,122.308,653,238,40.0
52069,122.308,653,238,40.0
52077,122.308,653,238,40.0
52083,122.308,653,238,40.0
52088,122.308,653,238,40.0
52102,121.647,1242,235,40.0
52120,121.647,1242,235,40.0
52131,121.647,1242,235,40.0
52147,121.647,1242,235,40.0
52160,121.451,1242,235,40.0
52170,121.451,1242,235,40.0
52186,121.451,1242,235,40.0
52193,121.451,1242,235,40.0
52208,121.534,1223,235,40.0
52220,121.534,1223,235,40.0
52227,121.534,1223,235,40.0
52237,121.534,1223,235,40.0
52243,121.534,1223,235,40.0
52255,121.495,1223,235,40.0
52265,121.495,1223,235,40.0
52275,121.495,1223,235,40.0
52291,121.495,1223,235,40.0
52311,121.458,1207,241,40.0
52320,121.458,1207,241,40.0
52331,121.458,1207,241,40.0
52344,121.458,1207,241,40.0
52357,121.483,1207,241,40.0
52366,121.483,1207,241,40.0
52372,121.483,1207,241,40.0
52380,121.483,1207,241,40.0
52394,121.483,1207,241,40.0
52407,121.483,1199,239,40.0
52422,121.478,1199,239,40.0
52432,121.478,1199,239,40.0
52437,121.478,1199,239,40.0
52448,121.478,1199,239,40.0
52454,121.478,1199,239,40.0
52470,121.424,1199,239,40.0
52481,121.424,1199,239,130.0
52487,121.424,1199,239,124.0
52499,121.424,1229,239,118.0
52510,121.424,1229,238,113.0
52522,122.008,1229,238,99.0
52533,122.008,1229,238,95.0
52539,122.008,1229,238,92.0
52549,122.008,1229,238,89.0
52559,122.008,1229,238,87.0
52572,125.802,1229,238,40.0
52581,125.802,1229,238,40.0
52592,125.802,1229,238,40.0
52610,125.802,1279,230,40.0
52622,126.847,1279,230,40.0
52631,126.847,1279,230,40.0
52640,126.847,1279,230,40.0
52651,126.847,1279,230,40.0
52662,126.847,1279,230,40.0
52679,126.73,1279,230,40.0
52689,126.73,1279,230,40.0
52699,126.73,1323,230,40.0
52710,126.73,1323,228,40.0
52720,126.73,1323,228,40.0
52733,126.789,1323,228,40.0
52742,126.789,1323,228,40.0
52754,126.789,1323,228,40.0
52764,126.789,1323,228,40.0
52776,126.789,1323,228,40.0
52787,126.822,1323,228,40.0
52800,126.822,1312,228,40.0
52816,126.822,1312,232,40.0
52825,126.822,1312,232,40.0
52838,126.73,1312,232,40.0
52842,126.73,1312,232,40.0
52847,126.73,1312,232,40.0
52859,126.73,1312,232,40.0
52869,126.73,1312,232,40.0
52876,126.73,1312,232,40.0
52880,126.73,1312,232,40.0
52887,126.669,1312,232,40.0
52891,126.669,1312,232,40.0
52903,126.669,1306,232,40.0
52924,126.669,1306,227,40.0
52935,126.669,1306,227,40.0
52952,126.772,1306,227,40.0
52972,126.772,1306,227,40.0
52983,126.772,1306,227,40.0
52989,126.772,1306,227,40.0
53003,126.714,1311,227,40.0
53016,126.714,1311,231,40.0
53021,126.714,1311,231,40.0
53031,126.714,1311,231,40.0
53043,126.714,1311,231,40.0
53057,126.729,1311,231,40.0
53068,126.729,1311,231,40.0
53079,126.729,1311,231,193.0
53088,126.729,1311,231,184.0
53097,126.729,1298,231,176.0
53103,127.189,1298,231,162.0
53106,127.189,1298,231,156.0
53118,127.189,1298,231,150.0
53128,127.189,1298,231,145.0
53139,127.189,1298,231,141.0
53152,131.567,1298,231,64.0
53165,131.567,1298,231,64.0
53177,131.567,1298,231,64.0
53184,131.567,1298,231,65.0
53196,131.567,1365,231,65.0
53208,136.683,1365,231,40.0
53218,136.683,1365,235,40.0
53223,136.683,1365,235,40.0
53234,136.683,1365,235,40.0
53240,136.683,1365,235,40.0
53246,136.683,1365,235,40.0
53254,136.683,1365,235,40.0
53264,139.598,1365,235,40.0
53278,139.598,1365,235,40.0
53289,139.598,1365,235,40.0
53296,139.598,1435,235,40.0
53311,139.598,1435,235,40.0
53321,139.766,1435,255,40.0
53334,139.766,1435,255,40.0
53345,139.766,1435,255,40.0
53356,139.766,1435,255,40.0
53369,139.655,1435,255,40.0
53378,139.655,1435,255,40.0
53384,139.655,1435,255,40.0
53395,139.655,1477,255,40.0
53406,139.655,1477,255,40.0
53419,139.679,1477,251,40.0
