control_timestamps,yaw,distance,distance_2,motor_input
60807,6.026,2218,352,40.0
60814,6.026,2218,352,40.0
60830,6.026,2218,352,40.0
60849,5.957,2218,351,40.0
60863,5.957,2250,351,40.0
60873,5.957,2250,351,40.0
60879,5.957,2250,351,40.0
60891,6.035,2250,351,40.0
60898,6.035,2250,351,40.0
60909,6.035,2250,351,40.0
60920,6.035,2250,351,40.0
60931,6.035,2250,351,40.0
60938,6.035,2250,354,40.0
60950,6.066,2250,354,40.0
60970,6.066,2252,354,40.0
60980,6.066,2252,354,40.0
60986,6.066,2252,354,40.0
60998,6.064,2252,354,40.0
61008,6.064,2252,354,40.0
61013,6.064,2252,354,40.0
61024,6.064,2252,354,40.0
61049,6.064,2252,353,40.0
61069,6.104,2291,353,40.0
61083,6.104,2291,353,40.0
61094,6.104,2291,353,198.0
61106,6.085,2291,353,189.0
61112,6.085,2291,353,181.0
61121,6.085,2291,353,174.0
61131,6.085,2291,353,168.0
61139,6.085,2291,354,162.0
61143,6.085,2291,354,157.0
61152,6.085,2291,354,153.0
61161,9.893,2291,354,85.0
61166,9.893,2269,354,84.0
61176,9.893,2269,354,84.0
61186,9.893,2269,354,83.0
61197,9.893,2269,354,83.0
61211,16.858,2269,354,40.0
61215,16.858,2269,354,40.0
61220,16.858,2269,354,40.0
61229,16.858,2269,354,40.0
61238,16.858,2269,350,40.0
61242,16.858,2269,350,40.0
61251,16.858,2269,350,40.0
61259,16.858,2269,350,40.0
61267,21.491,2381,350,40.0
61280,21.491,2381,350,40.0
61289,21.491,2381,350,40.0
61297,21.491,2381,350,40.0
61303,21.491,2381,350,40.0
61311,21.491,2381,350,40.0
61320,21.701,2381,350,40.0
61325,21.701,2381,350,40.0
61334,21.701,2381,361,40.0
61341,21.701,2381,361,40.0
61346,21.701,2381,361,40.0
61355,21.701,2381,361,40.0
61364,21.701,2414,361,40.0
61370,20.838,2414,361,40.0
61377,20.838,2414,361,40.0
61385,20.838,2414,361,40.0
61390,20.838,2414,361,40.0
61399,20.838,2414,361,40.0
61407,20.838,2414,361,40.0
61412,20.838,2414,361,40.0
61418,20.838,2414,361,40.0
61430,20.768,2414,362,40.0
61439,20.768,2414,362,40.0
61451,20.768,2414,362,40.0
61463,20.768,2386,362,40.0
61468,20.768,2386,362,40.0
61478,20.764,2386,362,40.0
61484,20.764,2386,362,40.0
61490,20.764,2386,362,40.0
61498,20.764,2386,362,40.0
61506,20.764,2386,362,40.0
61512,20.764,2386,362,40.0
61520,20.764,2386,362,40.0
61530,20.684,2386,359,40.0
61539,20.684,2386,359,40.0
61555,20.684,2386,359,40.0
61567,20.684,2456,359,40.0
61572,20.684,2456,359,40.0
61577,20.684,2456,359,40.0
61587,20.754,2456,359,40.0
61594,20.754,2456,359,40.0
61599,20.754,2456,359,40.0
61608,20.754,2456,359,40.0
61621,20.754,2456,359,40.0
61635,20.677,2456,358,40.0
61643,20.677,2456,358,40.0
61649,20.677,2456,358,40.0
61654,20.677,2456,358,40.0
61661,20.677,2576,358,40.0
61668,20.677,2576,358,40.0
61687,20.677,2576,358,40.0
61700,20.747,2576,358,148.0
61709,20.747,2576,358,141.0
61720,20.747,2576,358,134.0
61736,20.747,2576,357,128.0
61747,21.932,2576,357,103.0
61756,21.932,2420,357,99.0
61766,21.932,2420,357,95.0
61778,21.932,2420,357,92.0
61789,21.932,2420,357,89.0
61803,25.096,2420,357,40.0
61814,25.096,2420,357,40.0
61820,25.096,2420,357,40.0
61831,25.096,2420,361,40.0
61840,25.096,2420,361,40.0
61858,26.571,2404,361,40.0
61868,26.571,2404,361,40.0
61879,26.571,2404,361,40.0
61889,26.571,2404,361,40.0
61902,26.442,2404,361,40.0
61911,26.442,2404,361,40.0
61929,26.442,2404,358,40.0
61940,26.442,2404,358,40.0
61948,26.442,2404,358,40.0
61962,26.474,2262,358,40.0
61970,26.474,2262,358,40.0
61976,26.474,2262,358,40.0
61987,26.474,2262,358,40.0
61999,26.474,2262,358,40.0
62010,26.516,2262,358,40.0
62020,26.516,2262,358,40.0
62032,26.516,2262,339,40.0
62042,26.516,2262,339,40.0
62065,26.531,1569,339,40.0
62075,26.531,1569,339,40.0
62081,26.531,1569,339,40.0
62089,26.531,1569,339,40.0
62100,26.531,1569,339,40.0
62106,26.531,1569,339,40.0
62113,26.55,1569,339,40.0
62120,26.55,1569,339,40.0
62129,26.55,1569,354,40.0
62133,26.55,1569,354,40.0
62142,26.55,1569,354,40.0
62149,26.55,1569,354,40.0
62155,26.55,1569,354,40.0
62165,26.55,2520,354,40.0
62181,26.497,2520,354,40.0
62193,26.497,2520,354,40.0
62204,26.497,2520,354,40.0
62221,26.503,2520,354,40.0
62234,26.503,2520,340,40.0
62245,26.503,2520,340,40.0
62256,26.503,2520,340,40.0
62273,26.516,2124,340,40.0
62291,26.516,2124,340,195.0
62301,26.516,2124,340,186.0
62307,26.516,2124,340,178.0
62318,26.516,2124,340,171.0
62327,26.904,2124,349,158.0
62335,26.904,2124,349,153.0
62341,26.904,2124,349,148.0
62351,26.904,2124,349,144.0
62364,26.904,1925,349,140.0
62369,26.904,1925,349,136.0
62376,31.507,1925,349,56.0
62383,31.507,1925,349,57.0
62391,31.507,1925,349,58.0
62401,31.507,1925,349,59.0
62416,31.507,1925,349,60.0
62425,31.507,1925,334,61.0
62441,35.805,1925,334,40.0
62451,35.805,1925,334,40.0
62463,35.805,757,334,40.0
62473,35.805,757,334,40.0
62478,35.805,757,334,40.0
62486,36.891,757,334,40.0
62501,36.891,757,334,40.0
62517,36.891,757,334,40.0
62536,36.836,757,349,40.0
62549,36.836,757,349,40.0
62567,36.836,679,349,40.0
62577,36.836,679,349,40.0
62592,36.995,679,349,40.0
62599,36.995,679,349,40.0
62605,36.995,679,349,40.0
62613,36.995,679,349,40.0
62622,36.995,679,344,40.0
62632,36.995,679,344,40.0
62638,36.995,679,344,40.0
62645,36.911,679,344,40.0
62654,36.911,679,344,40.0
62661,36.911,686,344,40.0
62665,36.911,686,344,40.0
62671,36.911,686,344,40.0
62681,36.911,686,344,40.0
62693,37.014,686,344,40.0
62698,37.014,686,344,40.0
62707,37.014,686,344,40.0
62715,37.014,686,344,40.0
62721,37.014,686,346,40.0
62731,37.014,686,346,40.0
62737,37.014,686,346,40.0
62742,37.014,686,346,40.0
62752,37.039,686,346,40.0
62760,37.039,693,346,40.0
62764,37.039,693,346,40.0
62770,37.039,693,346,40.0
62780,37.039,693,346,40.0
62791,37.039,693,346,40.0
62799,36.99,693,346,40.0
62813,36.99,693,346,40.0
62821,36.99,693,344,40.0
62836,36.99,693,344,40.0
62858,37.01,681,344,40.0
62868,37.01,681,344,40.0
62874,37.01,681,344,40.0
62880,37.01,681,344,40.0
62888,37.01,681,344,40.0
62908,37.01,681,344,190.0
62927,36.916,681,343,183.0
62930,36.916,681,343,175.0
62941,36.916,681,343,168.0
62947,36.916,681,343,162.0
62953,36.916,685,343,156.0
62962,38.941,685,343,117.0
62969,38.941,685,343,114.0
62984,38.941,685,343,111.0
62996,38.941,685,343,109.0
63007,38.941,685,343,107.0
63020,44.208,685,338,40.0
63037,44.208,685,338,40.0
63050,44.208,634,338,40.0
63059,44.208,634,338,40.0
63072,49.677,634,338,40.0
63086,49.677,634,338,40.0
63092,49.677,634,338,40.0
63099,49.677,634,338,40.0
63110,49.677,634,338,40.0
63126,52.186,634,333,40.0
63139,52.186,634,333,40.0
63151,52.186,534,333,40.0
63162,52.186,534,333,40.0
63176,52.014,534,333,40.0
63184,52.014,534,333,40.0
63198,52.014,534,333,40.0
63212,52.014,534,333,40.0
63230,51.642,534,315,40.0
63239,51.642,534,315,40.0
63251,51.642,526,315,40.0
63261,51.642,526,315,40.0
63266,51.642,526,315,40.0
63278,51.511,526,315,40.0
63287,51.511,526,315,40.0
63303,51.511,526,315,40.0
63315,51.511,526,315,40.0
63328,51.511,526,314,40.0
63340,51.355,526,314,40.0
63350,51.355,530,314,40.0
63363,51.355,530,314,40.0
63374,51.355,530,314,40.0
63388,51.345,530,314,40.0
63397,51.345,530,314,40.0
63408,51.345,530,314,40.0
63415,51.345,530,314,40.0
63426,51.345,530,313,40.0
63432,51.345,530,313,40.0
63451,51.198,530,313,40.0
63460,51.198,530,313,40.0
63471,51.198,530,313,40.0
63482,51.198,530,313,40.0
63494,51.292,530,313,40.0
63508,51.292,530,313,40.0
63524,51.292,530,313,40.0
63539,51.292,530,313,40.0
63554,51.257,531,313,40.0
63562,51.257,531,313,40.0
63576,51.257,531,313,40.0
63586,51.257,531,313,40.0
63599,51.197,531,313,40.0
63608,51.197,531,313,40.0
63614,51.197,531,313,40.0
63623,51.197,531,312,40.0
63631,51.197,531,312,40.0
63636,51.197,531,312,40.0
63641,51.197,531,312,40.0
63656,51.18,533,312,40.0
63663,51.18,533,312,40.0
63675,51.18,533,312,40.0
63679,51.18,533,312,40.0
63685,51.18,533,312,40.0
63697,51.18,533,312,40.0
63708,51.178,533,312,40.0
63721,51.178,533,314,40.0
63732,51.178,533,314,40.0
63742,51.178,533,314,40.0
63748,51.178,533,314,40.0
63756,51.234,530,314,40.0
63770,51.234,530,314,40.0
63785,51.234,530,314,40.0
63797,51.234,530,314,136.0
63809,51.193,530,314,130.0
63820,51.193,530,318,124.0
63830,51.193,530,318,118.0
63846,51.193,530,318,114.0
63858,51.193,527,318,109.0
63870,54.304,527,318,53.0
63879,54.304,527,318,52.0
63891,54.304,527,318,52.0
63901,54.304,527,318,51.0
63917,58.335,527,292,40.0
63931,58.335,527,292,40.0
63936,58.335,527,292,40.0
63942,58.335,527,292,40.0
63952,58.335,527,292,40.0
63962,58.335,479,292,40.0
63970,59.026,479,292,40.0
63980,59.026,479,292,40.0
63991,59.026,479,292,40.0
64002,59.026,479,292,40.0
64017,59.026,479,306,40.0
64031,59.03,479,306,40.0
64040,59.03,479,306,40.0
64051,59.03,479,306,40.0
64063,59.03,471,306,40.0
64079,58.993,471,306,40.0
64099,58.993,471,306,40.0
64110,58.993,471,306,40.0
64122,58.993,471,305,40.0
64138,58.974,471,305,40.0
64147,58.974,471,305,40.0
64153,58.974,471,305,40.0
64164,58.974,467,305,40.0
64175,58.974,467,305,40.0
64188,59.004,467,305,40.0
64197,59.004,467,305,40.0
64203,59.004,467,305,40.0
64214,59.004,467,300,40.0
64225,59.004,467,300,40.0
64237,58.997,467,300,40.0
64246,58.997,467,300,40.0
64255,58.997,467,300,40.0
64268,58.997,466,300,40.0
64277,58.997,466,300,40.0
64294,59.021,466,300,40.0
64303,59.021,466,300,40.0
64310,59.021,466,304,40.0
64314,59.021,466,304,40.0
64320,59.021,466,304,40.0
64330,59.021,466,304,40.0
64342,58.987,466,304,40.0
64353,58.987,466,304,40.0
64364,58.987,467,304,40.0
64374,58.987,467,304,40.0
64385,58.987,467,304,40.0
64398,58.99,467,304,40.0
64408,58.99,467,305,40.0
64418,58.99,467,305,40.0
64429,58.99,467,305,40.0
64442,59.06,467,305,40.0
64451,59.06,467,305,40.0
64464,59.06,470,305,40.0
64473,59.06,470,305,40.0
64484,59.06,470,305,40.0
64501,59.029,470,305,40.0
64513,59.029,470,304,175.0
64522,59.029,470,304,166.0
64528,59.029,470,304,158.0
64535,59.029,470,304,151.0
64539,59.029,470,304,145.0
64563,59.94,463,304,124.0
64573,59.94,463,304,119.0
64583,59.94,463,304,115.0
64594,59.94,463,304,112.0
64618,63.069,463,311,56.0
64634,63.069,463,311,56.0
64645,63.069,463,311,56.0
64656,66.449,463,311,40.0
64667,66.449,438,311,40.0
64676,66.449,438,311,40.0
64688,66.449,438,311,40.0
64699,66.449,438,311,40.0
64709,67.623,438,343,40.0
64723,67.623,438,343,40.0
64734,67.623,438,343,40.0
64740,67.623,438,343,40.0
64746,67.623,438,343,40.0
64754,67.623,438,343,40.0
64765,67.72,421,343,40.0
64778,67.72,421,343,40.0
64785,67.72,421,343,40.0
64793,67.72,421,343,40.0
64806,67.72,421,346,40.0
64818,67.774,421,346,40.0
64832,67.774,421,346,40.0
64844,67.774,421,346,40.0
64854,67.774,421,346,40.0
64871,67.837,417,346,40.0
64882,67.837,417,346,40.0
64888,67.837,417,346,40.0
64895,67.837,417,346,40.0
64916,67.837,417,344,40.0
64928,67.84,417,344,40.0
64939,67.84,417,344,40.0
64950,67.84,417,344,40.0
64956,67.84,417,344,40.0
64961,67.84,417,344,40.0
64971,67.84,415,344,40.0
64979,67.851,415,344,40.0
64983,67.851,415,344,40.0
64989,67.851,415,344,40.0
64999,67.851,415,344,40.0
65009,67.851,415,345,40.0
65016,67.851,415,345,40.0
65028,67.843,415,345,40.0
65037,67.843,415,345,40.0
65048,67.843,415,345,40.0
65059,67.843,415,345,40.0
65071,67.843,415,345,40.0
65082,67.876,415,345,40.0
65092,67.876,415,345,40.0
65106,67.876,415,343,183.0
65120,67.876,415,343,175.0
65131,67.876,415,343,167.0
65139,68.582,415,343,148.0
65143,68.582,415,343,142.0
65154,68.582,415,343,137.0
65165,68.582,415,343,132.0
65179,68.582,411,343,128.0
65189,73.458,411,343,43.0
65204,73.458,411,349,44.0
65215,73.458,411,349,45.0
65226,73.458,411,349,45.0
65238,77.532,411,349,40.0
65248,77.532,411,349,40.0
65258,77.532,411,349,40.0
65264,77.532,411,349,40.0
65271,77.532,386,349,40.0
65276,77.532,386,349,40.0
65284,77.532,386,349,40.0
65294,78.567,386,349,40.0
65308,78.567,386,380,40.0
65314,78.567,386,380,40.0
65323,78.567,386,380,40.0
65333,78.567,386,380,40.0
65347,78.573,386,380,40.0
65359,78.573,386,380,40.0
65370,78.573,373,380,40.0
65375,78.573,373,380,40.0
65381,78.573,373,380,40.0
65386,78.573,373,380,40.0
65397,78.573,373,380,40.0
65405,78.681,373,383,40.0
65419,78.681,373,383,40.0
65435,78.681,373,383,40.0
65446,78.681,373,383,40.0
65459,78.73,373,383,40.0
65474,78.73,372,383,40.0
65485,78.73,372,383,40.0
65496,78.73,372,383,40.0
65511,78.714,372,378,40.0
65524,78.714,372,378,40.0
65533,78.714,372,378,40.0
65547,78.714,372,378,40.0
65552,78.714,372,378,40.0
65564,78.731,372,378,40.0
65574,78.731,371,378,40.0
65589,78.731,371,378,40.0
65602,78.731,371,378,40.0
65613,78.733,371,378,40.0
65625,78.733,371,378,40.0
65631,78.733,371,378,40.0
65641,78.733,371,378,40.0
65651,78.733,371,378,40.0
65668,78.756,371,378,40.0
65680,78.756,369,378,40.0
65695,78.756,369,378,40.0
65707,78.756,369,380,176.0
65723,78.812,369,380,166.0
65731,78.812,369,380,159.0
65739,78.812,369,380,152.0
65745,78.812,369,380,145.0
65761,78.812,369,380,140.0
65775,81.665,370,380,87.0
65792,81.665,370,380,85.0
65805,81.665,370,367,83.0
65814,81.665,370,367,81.0
65831,85.832,370,367,40.0
65849,85.832,370,367,40.0
65858,85.832,370,367,40.0
65872,85.832,401,367,40.0
65882,90.079,401,367,40.0
65888,90.079,401,367,40.0
65897,90.079,401,367,40.0
65904,90.079,401,386,40.0
65912,90.079,401,386,40.0
65923,90.079,401,386,40.0
65933,89.782,401,386,40.0
65942,89.782,401,386,40.0
65956,89.782,401,386,40.0
65967,89.782,514,386,40.0
65977,89.782,514,386,40.0
65984,90.153,514,386,40.0
65988,90.153,514,386,40.0
66001,90.153,514,388,40.0
66010,90.153,514,388,40.0
66022,90.153,514,388,40.0
66033,89.527,514,388,40.0
66045,89.527,514,388,40.0
66051,89.527,514,388,40.0
66059,89.527,514,388,40.0
66071,89.527,520,388,40.0
66081,89.527,520,388,40.0
66094,90.279,520,388,40.0
66104,90.279,520,387,40.0
66116,90.279,520,387,40.0
66120,90.279,520,387,40.0
66132,90.279,520,387,40.0
66137,90.279,520,387,40.0
66144,89.432,520,387,40.0
66158,89.432,520,387,40.0
66167,89.432,516,387,40.0
66180,89.432,516,387,40.0
66194,90.206,516,387,40.0
66204,90.206,516,385,40.0
66210,90.206,516,385,40.0
66227,90.206,516,385,40.0
66238,90.206,516,385,40.0
66246,89.648,516,385,40.0
66250,89.648,516,385,40.0
66258,89.648,516,385,40.0
66267,89.648,511,385,40.0
66272,89.648,511,385,40.0
66277,89.648,511,385,40.0
66286,89.648,511,385,40.0
66294,89.648,511,385,40.0
66307,90.713,511,386,40.0
66317,90.713,511,386,151.0
66328,90.713,511,386,144.0
66338,90.713,511,386,137.0
66344,90.713,511,386,130.0
66351,91.044,511,386,119.0
66368,91.044,564,386,114.0
66378,91.044,564,386,110.0
66384,91.044,564,386,106.0
66392,91.044,564,386,103.0
66401,91.044,564,382,99.0
66407,93.407,564,382,57.0
66411,93.407,564,382,57.0
66422,93.407,564,382,56.0
66428,93.407,564,382,56.0
66433,93.407,564,382,55.0
66442,93.407,564,382,55.0
66455,93.407,564,382,55.0
66469,94.688,1016,382,40.0
66482,94.688,1016,382,40.0
66493,94.688,1016,382,40.0
66506,94.688,1016,384,40.0
66518,94.689,1016,384,40.0
66527,94.689,1016,384,40.0
66533,94.689,1016,384,40.0
66538,94.689,1016,384,40.0
66544,94.689,1016,384,40.0
66554,94.689,1016,384,40.0
66568,94.685,1276,384,40.0
66577,94.685,1276,384,40.0
66587,94.685,1276,384,40.0
66599,94.685,1276,380,40.0
66610,94.685,1276,380,40.0
66623,94.677,1276,380,40.0
66632,94.677,1276,380,41.0
66643,94.677,1276,380,41.0
66658,94.677,1276,380,41.0
66671,94.678,1041,380,41.0
66679,94.678,1041,380,41.0
66685,94.678,1041,380,41.0
66698,94.678,1041,387,41.0
66707,94.678,1041,387,41.0
66718,94.678,1041,387,41.0
66731,94.604,1041,387,43.0
66739,94.604,1041,387,43.0
66750,94.604,1041,387,43.0
66766,94.604,1041,387,43.0
66780,94.702,1254,387,41.0
66790,94.702,1254,387,41.0
66812,94.702,1254,383,41.0
66822,94.702,1254,383,41.0
66839,94.743,1254,383,41.0
66850,94.743,1254,383,41.0
66864,94.743,1254,383,41.0
66875,94.743,1235,383,41.0
66887,94.742,1235,383,41.0
66891,94.742,1235,383,41.0
66900,94.742,1235,383,41.0
66908,94.742,1235,383,41.0
66918,94.742,1235,383,41.0
66925,94.742,1235,383,41.0
66929,94.742,1235,383,41.0
66942,94.794,1235,383,40.0
66951,94.794,1235,383,40.0
66965,94.794,1235,383,41.0
66981,94.794,1327,383,208.0
66991,94.774,1327,383,200.0
66998,94.774,1327,386,192.0
67007,94.774,1327,386,185.0
67013,94.774,1327,386,178.0
67023,94.774,1327,386,173.0
67034,94.774,1327,386,168.0
67045,98.165,1327,386,106.0
67051,98.165,1327,386,105.0
67062,98.165,1327,386,104.0
67068,98.165,1327,386,103.0
67084,98.165,1807,386,102.0
67090,98.165,1807,386,101.0
67104,104.691,1807,381,40.0
67112,104.691,1807,381,40.0
67118,104.691,1807,381,40.0
67124,104.691,1807,381,40.0
67129,104.691,1807,381,40.0
67140,104.691,1807,381,40.0
67152,110.451,1807,381,40.0
67157,110.451,1807,381,40.0
67161,110.451,1807,381,40.0
67166,110.451,1807,381,40.0
67179,110.451,1526,381,40.0
67188,110.451,1526,381,40.0
67202,111.459,1526,372,40.0
67210,111.459,1526,372,40.0
67221,111.459,1526,372,40.0
67238,111.459,1526,372,40.0
67250,111.459,1526,372,40.0
67261,110.701,1526,372,40.0
67275,110.701,1273,372,40.0
67280,110.701,1273,372,40.0
67288,110.701,1273,372,40.0
67297,110.701,1273,379,40.0
67308,110.613,1273,379,40.0
67317,110.613,1273,379,40.0
67328,110.613,1273,379,40.0
67339,110.613,1273,379,40.0
67348,110.613,1273,379,40.0
67366,110.716,1273,379,40.0
67384,110.716,1331,379,40.0
67393,110.716,1331,382,40.0
67407,110.716,1331,382,40.0
67420,110.735,1331,382,40.0
67429,110.735,1331,382,40.0
67435,110.735,1331,382,40.0
67445,110.735,1331,382,40.0
67457,110.735,1331,382,40.0
67470,110.773,1331,382,40.0
67480,110.773,1259,382,40.0
67491,110.773,1259,379,40.0
67507,110.773,1259,379,40.0
67512,110.773,1259,379,40.0
67519,110.774,1259,379,40.0
67526,110.774,1259,379,40.0
67534,110.774,1259,379,40.0
67540,110.774,1259,379,40.0
67545,110.774,1259,379,40.0
67554,110.774,1259,379,40.0
67565,110.774,1259,379,146.0
67579,110.764,1304,379,139.0
67591,110.764,1304,393,133.0
67596,110.764,1304,393,127.0
67606,110.764,1304,393,121.0
67614,110.764,1304,393,117.0
67627,114.186,1304,393,55.0
67636,114.186,1304,393,54.0
67650,114.186,1304,393,53.0
67660,114.186,1304,393,53.0
67671,114.186,1304,393,52.0
67683,117.224,1153,393,40.0
67694,117.224,1153,385,40.0
67699,117.224,1153,385,40.0
67705,117.224,1153,385,40.0
67710,117.224,1153,385,40.0
67721,117.224,1153,385,40.0
67727,117.224,1153,385,40.0
67738,117.865,1153,385,40.0
67748,117.865,1153,385,40.0
67754,117.865,1153,385,40.0
67760,117.865,1153,385,40.0
67765,117.865,1153,385,40.0
67776,117.865,1153,385,40.0
67784,117.811,1007,385,40.0
67794,117.811,1007,375,40.0
67798,117.811,1007,375,40.0
67809,117.811,1007,375,40.0
67815,117.811,1007,375,40.0
67821,117.811,1007,375,40.0
67829,117.811,1007,375,40.0
67839,117.903,1007,375,40.0
67853,117.903,1007,375,40.0
67864,117.903,1007,375,40.0
67870,117.903,1007,375,40.0
67876,117.903,1007,375,40.0
67882,117.903,1000,375,40.0
67900,117.932,1000,379,40.0
67909,117.932,1000,379,40.0
67920,117.932,1000,379,40.0
67931,117.932,1000,379,40.0
67943,117.983,1000,379,40.0
67957,117.983,1000,379,40.0
67964,117.983,1000,379,40.0
67981,117.983,998,379,40.0
67993,117.983,998,380,40.0
68004,117.945,998,380,40.0
68014,117.945,998,380,40.0
68025,117.945,998,380,40.0
68036,117.945,998,380,40.0
68049,117.885,998,380,40.0
68058,117.885,998,380,40.0
68066,117.885,998,380,40.0
68079,117.885,1017,380,40.0
68091,117.885,1017,376,40.0
68107,117.801,1017,376,40.0
68117,117.801,1017,376,40.0
68130,117.801,1017,376,40.0
68141,117.801,1017,376,40.0
68147,117.801,1017,376,40.0
68154,117.843,1017,376,40.0
68161,117.843,1017,376,40.0
68169,117.843,1017,376,40.0
68175,117.843,1003,376,40.0
68180,117.843,1003,376,40.0
68191,117.843,1003,377,40.0
68201,117.843,1003,377,40.0
68219,117.861,1003,377,40.0
68229,117.861,1003,377,184.0
68240,117.861,1003,377,175.0
68248,117.861,1003,377,167.0
68255,117.861,1003,377,160.0
68263,118.456,1003,377,144.0
68266,118.456,1003,377,139.0
68280,118.456,1009,377,134.0
68291,118.456,1009,372,130.0
68296,118.456,1009,372,126.0
68301,118.456,1009,372,123.0
68310,118.456,1009,372,120.0
68319,122.684,1009,372,46.0
68323,122.684,1009,372,47.0
68332,122.684,1009,372,48.0
68345,122.684,1009,372,49.0
68356,122.684,1009,372,50.0
68374,126.969,883,372,40.0
68392,126.969,883,362,40.0
68402,126.969,883,362,40.0
68416,126.969,883,362,40.0
68428,128.063,883,362,40.0
68435,128.063,883,362,40.0
68446,128.063,883,362,40.0
68457,128.063,883,362,40.0
68474,128.096,784,362,40.0
68488,128.096,784,365,40.0
68498,128.096,784,365,40.0
68504,128.096,784,365,40.0
68510,128.096,784,365,40.0
68518,128.096,784,365,40.0
68528,128.138,784,365,40.0
68542,128.138,784,365,40.0
68553,128.138,784,365,40.0
68559,128.138,784,365,40.0
68565,128.138,784,365,40.0
68571,128.138,779,365,40.0
68589,128.09,779,358,40.0
68598,128.09,779,358,40.0
68609,128.09,779,358,40.0
68617,128.09,779,358,40.0
68628,128.09,779,358,40.0
68644,128.058,779,358,40.0
68653,128.058,779,358,40.0
68659,128.058,779,358,40.0
68670,128.058,784,358,40.0
68685,128.058,784,355,40.0
68698,128.098,784,355,40.0
68708,128.098,784,355,40.0
68719,128.098,784,355,40.0
68730,128.098,784,355,40.0
68742,128.101,784,355,40.0
68757,128.101,784,355,40.0
68763,128.101,784,355,40.0
68782,128.101,780,357,40.0
68795,128.117,780,357,40.0
68804,128.117,780,357,40.0
68815,128.117,780,357,40.0
68826,128.117,780,357,40.0
68838,128.117,780,357,40.0
68856,128.098,780,357,40.0
68866,128.098,780,357,40.0
68895,128.098,787,354,182.0
68907,128.066,787,354,174.0
68911,128.066,787,354,166.0
68922,128.066,787,354,159.0
68931,128.066,787,354,152.0
68939,128.066,787,354,147.0
68957,130.6,787,354,99.0
68967,130.6,787,354,97.0
68980,130.6,755,333,94.0
68989,130.6,755,333,92.0
69002,136.557,755,333,40.0
69014,136.557,755,333,40.0
69022,136.557,755,333,40.0
69028,136.557,755,333,40.0
69036,136.557,755,333,40.0
69044,136.557,755,333,40.0
69049,136.557,755,333,40.0
69059,141.183,755,333,40.0
69066,141.183,755,333,40.0
69082,141.183,627,282,40.0
69093,141.183,627,282,40.0
69104,141.183,627,282,40.0
69111,140.876,627,282,40.0
69123,140.876,627,282,40.0
69131,140.876,627,282,40.0
69137,140.876,627,282,40.0
69142,140.876,627,282,40.0
69151,140.876,627,282,40.0
69161,140.552,627,282,40.0
69178,140.552,598,269,40.0
69192,140.552,598,269,40.0
69202,140.552,598,269,40.0
